id,label,gender,age,mask,path,is_valid
16047,0,0,0,0,/opt/ml/input/data/train/images/006107_male_Asian_18/mask3.jpg,0
16048,0,0,0,0,/opt/ml/input/data/train/images/006107_male_Asian_18/mask1.jpg,0
16049,0,0,0,0,/opt/ml/input/data/train/images/006107_male_Asian_18/mask2.jpg,0
16050,0,0,0,0,/opt/ml/input/data/train/images/006107_male_Asian_18/mask5.jpg,0
16051,0,0,0,0,/opt/ml/input/data/train/images/006108_male_Asian_19/mask4.jpg,0
16052,12,0,0,2,/opt/ml/input/data/train/images/006108_male_Asian_19/normal.jpg,0
16053,6,0,0,1,/opt/ml/input/data/train/images/006108_male_Asian_19/incorrect_mask.jpg,0
16054,0,0,0,0,/opt/ml/input/data/train/images/006108_male_Asian_19/mask3.jpg,0
16055,0,0,0,0,/opt/ml/input/data/train/images/006108_male_Asian_19/mask1.jpg,0
16056,0,0,0,0,/opt/ml/input/data/train/images/006108_male_Asian_19/mask2.jpg,0
16057,0,0,0,0,/opt/ml/input/data/train/images/006108_male_Asian_19/mask5.jpg,0
16058,0,0,0,0,/opt/ml/input/data/train/images/006127_male_Asian_20/mask4.png,0
16059,12,0,0,2,/opt/ml/input/data/train/images/006127_male_Asian_20/normal.png,0
16060,0,0,0,0,/opt/ml/input/data/train/images/006127_male_Asian_20/mask5.png,0
16061,0,0,0,0,/opt/ml/input/data/train/images/006127_male_Asian_20/mask3.png,0
16062,6,0,0,1,/opt/ml/input/data/train/images/006127_male_Asian_20/incorrect_mask.png,0
16063,0,0,0,0,/opt/ml/input/data/train/images/006127_male_Asian_20/mask1.png,0
16064,0,0,0,0,/opt/ml/input/data/train/images/006127_male_Asian_20/mask2.png,0
16065,0,0,0,0,/opt/ml/input/data/train/images/006128_male_Asian_20/mask4.png,0
16066,12,0,0,2,/opt/ml/input/data/train/images/006128_male_Asian_20/normal.png,0
16067,0,0,0,0,/opt/ml/input/data/train/images/006128_male_Asian_20/mask5.png,0
16068,0,0,0,0,/opt/ml/input/data/train/images/006128_male_Asian_20/mask3.png,0
16069,6,0,0,1,/opt/ml/input/data/train/images/006128_male_Asian_20/incorrect_mask.png,0
16070,0,0,0,0,/opt/ml/input/data/train/images/006128_male_Asian_20/mask1.png,0
16071,0,0,0,0,/opt/ml/input/data/train/images/006128_male_Asian_20/mask2.png,0
16072,0,0,0,0,/opt/ml/input/data/train/images/006129_male_Asian_20/mask4.png,0
16073,12,0,0,2,/opt/ml/input/data/train/images/006129_male_Asian_20/normal.png,0
16074,0,0,0,0,/opt/ml/input/data/train/images/006129_male_Asian_20/mask5.png,0
16075,0,0,0,0,/opt/ml/input/data/train/images/006129_male_Asian_20/mask3.png,0
16076,6,0,0,1,/opt/ml/input/data/train/images/006129_male_Asian_20/incorrect_mask.png,0
16077,0,0,0,0,/opt/ml/input/data/train/images/006129_male_Asian_20/mask1.png,0
16078,0,0,0,0,/opt/ml/input/data/train/images/006129_male_Asian_20/mask2.png,0
16079,0,0,0,0,/opt/ml/input/data/train/images/006131_male_Asian_20/mask4.png,0
16080,12,0,0,2,/opt/ml/input/data/train/images/006131_male_Asian_20/normal.png,0
16081,0,0,0,0,/opt/ml/input/data/train/images/006131_male_Asian_20/mask5.png,0
16082,0,0,0,0,/opt/ml/input/data/train/images/006131_male_Asian_20/mask3.png,0
16083,6,0,0,1,/opt/ml/input/data/train/images/006131_male_Asian_20/incorrect_mask.png,0
16084,0,0,0,0,/opt/ml/input/data/train/images/006131_male_Asian_20/mask1.png,0
16085,0,0,0,0,/opt/ml/input/data/train/images/006131_male_Asian_20/mask2.png,0
16086,0,0,0,0,/opt/ml/input/data/train/images/006132_male_Asian_19/mask4.png,0
16087,12,0,0,2,/opt/ml/input/data/train/images/006132_male_Asian_19/normal.png,0
16088,0,0,0,0,/opt/ml/input/data/train/images/006132_male_Asian_19/mask5.png,0
16089,0,0,0,0,/opt/ml/input/data/train/images/006132_male_Asian_19/mask3.png,0
16090,6,0,0,1,/opt/ml/input/data/train/images/006132_male_Asian_19/incorrect_mask.png,0
16091,0,0,0,0,/opt/ml/input/data/train/images/006132_male_Asian_19/mask1.png,0
16092,0,0,0,0,/opt/ml/input/data/train/images/006132_male_Asian_19/mask2.png,0
16093,0,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask4.png,-100
16094,12,0,0,2,/opt/ml/input/data/train/images/006133_male_Asian_19/normal.png,1
16095,0,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask5.png,-100
16096,0,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask3.png,-100
16097,6,0,0,1,/opt/ml/input/data/train/images/006133_male_Asian_19/incorrect_mask.png,1
16098,0,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask1.png,-100
16099,0,0,0,0,/opt/ml/input/data/train/images/006133_male_Asian_19/mask2.png,1
16100,0,0,0,0,/opt/ml/input/data/train/images/006135_male_Asian_19/mask4.png,0
16101,12,0,0,2,/opt/ml/input/data/train/images/006135_male_Asian_19/normal.png,0
16102,0,0,0,0,/opt/ml/input/data/train/images/006135_male_Asian_19/mask5.png,0
16103,0,0,0,0,/opt/ml/input/data/train/images/006135_male_Asian_19/mask3.png,0
16104,6,0,0,1,/opt/ml/input/data/train/images/006135_male_Asian_19/incorrect_mask.png,0
16105,0,0,0,0,/opt/ml/input/data/train/images/006135_male_Asian_19/mask1.png,0
16106,0,0,0,0,/opt/ml/input/data/train/images/006135_male_Asian_19/mask2.png,0
16107,0,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask4.png,1
16108,12,0,0,2,/opt/ml/input/data/train/images/006136_male_Asian_19/normal.png,1
16109,0,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask5.png,-100
16110,0,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask3.png,-100
16111,6,0,0,1,/opt/ml/input/data/train/images/006136_male_Asian_19/incorrect_mask.png,1
16112,0,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask1.png,-100
16113,0,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask2.png,-100
16114,0,0,0,0,/opt/ml/input/data/train/images/006137_male_Asian_19/mask4.png,0
16115,12,0,0,2,/opt/ml/input/data/train/images/006137_male_Asian_19/normal.png,0
16116,0,0,0,0,/opt/ml/input/data/train/images/006137_male_Asian_19/mask5.png,0
16117,0,0,0,0,/opt/ml/input/data/train/images/006137_male_Asian_19/mask3.png,0
16118,6,0,0,1,/opt/ml/input/data/train/images/006137_male_Asian_19/incorrect_mask.png,0
16119,0,0,0,0,/opt/ml/input/data/train/images/006137_male_Asian_19/mask1.png,0
16120,0,0,0,0,/opt/ml/input/data/train/images/006137_male_Asian_19/mask2.png,0
16121,0,0,0,0,/opt/ml/input/data/train/images/006138_male_Asian_19/mask4.png,0
16122,12,0,0,2,/opt/ml/input/data/train/images/006138_male_Asian_19/normal.png,0
16123,0,0,0,0,/opt/ml/input/data/train/images/006138_male_Asian_19/mask5.png,0
16124,0,0,0,0,/opt/ml/input/data/train/images/006138_male_Asian_19/mask3.png,0
16125,6,0,0,1,/opt/ml/input/data/train/images/006138_male_Asian_19/incorrect_mask.png,0
16126,0,0,0,0,/opt/ml/input/data/train/images/006138_male_Asian_19/mask1.png,0
16127,0,0,0,0,/opt/ml/input/data/train/images/006138_male_Asian_19/mask2.png,0
16128,0,0,0,0,/opt/ml/input/data/train/images/006139_male_Asian_19/mask4.png,0
16129,12,0,0,2,/opt/ml/input/data/train/images/006139_male_Asian_19/normal.png,0
16130,0,0,0,0,/opt/ml/input/data/train/images/006139_male_Asian_19/mask5.png,0
16131,0,0,0,0,/opt/ml/input/data/train/images/006139_male_Asian_19/mask3.png,0
16132,6,0,0,1,/opt/ml/input/data/train/images/006139_male_Asian_19/incorrect_mask.png,0
16133,0,0,0,0,/opt/ml/input/data/train/images/006139_male_Asian_19/mask1.png,0
16134,0,0,0,0,/opt/ml/input/data/train/images/006139_male_Asian_19/mask2.png,0
16135,0,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask4.png,1
16136,12,0,0,2,/opt/ml/input/data/train/images/006140_male_Asian_19/normal.png,1
16137,0,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask5.png,-100
16138,0,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask3.png,-100
16139,6,0,0,1,/opt/ml/input/data/train/images/006140_male_Asian_19/incorrect_mask.png,1
16140,0,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask1.png,-100
16141,0,0,0,0,/opt/ml/input/data/train/images/006140_male_Asian_19/mask2.png,-100
16142,0,0,0,0,/opt/ml/input/data/train/images/006141_male_Asian_19/mask4.png,0
16143,12,0,0,2,/opt/ml/input/data/train/images/006141_male_Asian_19/normal.png,0
16144,0,0,0,0,/opt/ml/input/data/train/images/006141_male_Asian_19/mask5.png,0
16145,0,0,0,0,/opt/ml/input/data/train/images/006141_male_Asian_19/mask3.png,0
16146,6,0,0,1,/opt/ml/input/data/train/images/006141_male_Asian_19/incorrect_mask.png,0
16147,0,0,0,0,/opt/ml/input/data/train/images/006141_male_Asian_19/mask1.png,0
16148,0,0,0,0,/opt/ml/input/data/train/images/006141_male_Asian_19/mask2.png,0
16149,0,0,0,0,/opt/ml/input/data/train/images/006142_male_Asian_19/mask4.png,-100
16150,12,0,0,2,/opt/ml/input/data/train/images/006142_male_Asian_19/normal.png,1
16151,0,0,0,0,/opt/ml/input/data/train/images/006142_male_Asian_19/mask5.png,1
16152,0,0,0,0,/opt/ml/input/data/train/images/006142_male_Asian_19/mask3.png,-100
16153,6,0,0,1,/opt/ml/input/data/train/images/006142_male_Asian_19/incorrect_mask.png,1
16154,0,0,0,0,/opt/ml/input/data/train/images/006142_male_Asian_19/mask1.png,-100
16155,0,0,0,0,/opt/ml/input/data/train/images/006142_male_Asian_19/mask2.png,-100
16156,0,0,0,0,/opt/ml/input/data/train/images/006145_male_Asian_19/mask4.png,0
16157,12,0,0,2,/opt/ml/input/data/train/images/006145_male_Asian_19/normal.png,0
16158,0,0,0,0,/opt/ml/input/data/train/images/006145_male_Asian_19/mask5.png,0
16159,0,0,0,0,/opt/ml/input/data/train/images/006145_male_Asian_19/mask3.png,0
16160,6,0,0,1,/opt/ml/input/data/train/images/006145_male_Asian_19/incorrect_mask.png,0
16161,0,0,0,0,/opt/ml/input/data/train/images/006145_male_Asian_19/mask1.png,0
16162,0,0,0,0,/opt/ml/input/data/train/images/006145_male_Asian_19/mask2.png,0
16163,0,0,0,0,/opt/ml/input/data/train/images/006146_male_Asian_20/mask4.png,0
16164,12,0,0,2,/opt/ml/input/data/train/images/006146_male_Asian_20/normal.png,0
16165,0,0,0,0,/opt/ml/input/data/train/images/006146_male_Asian_20/mask5.png,0
16166,0,0,0,0,/opt/ml/input/data/train/images/006146_male_Asian_20/mask3.png,0
16167,6,0,0,1,/opt/ml/input/data/train/images/006146_male_Asian_20/incorrect_mask.png,0
16168,0,0,0,0,/opt/ml/input/data/train/images/006146_male_Asian_20/mask1.png,0
16169,0,0,0,0,/opt/ml/input/data/train/images/006146_male_Asian_20/mask2.png,0
16170,0,0,0,0,/opt/ml/input/data/train/images/006147_male_Asian_19/mask4.png,0
16171,12,0,0,2,/opt/ml/input/data/train/images/006147_male_Asian_19/normal.png,0
16172,0,0,0,0,/opt/ml/input/data/train/images/006147_male_Asian_19/mask5.png,0
16173,0,0,0,0,/opt/ml/input/data/train/images/006147_male_Asian_19/mask3.png,0
16174,6,0,0,1,/opt/ml/input/data/train/images/006147_male_Asian_19/incorrect_mask.png,0
16175,0,0,0,0,/opt/ml/input/data/train/images/006147_male_Asian_19/mask1.png,0
16176,0,0,0,0,/opt/ml/input/data/train/images/006147_male_Asian_19/mask2.png,0
16177,0,0,0,0,/opt/ml/input/data/train/images/006148_male_Asian_19/mask4.png,0
16178,12,0,0,2,/opt/ml/input/data/train/images/006148_male_Asian_19/normal.png,0
16179,0,0,0,0,/opt/ml/input/data/train/images/006148_male_Asian_19/mask5.png,0
16180,0,0,0,0,/opt/ml/input/data/train/images/006148_male_Asian_19/mask3.png,0
16181,6,0,0,1,/opt/ml/input/data/train/images/006148_male_Asian_19/incorrect_mask.png,0
16182,0,0,0,0,/opt/ml/input/data/train/images/006148_male_Asian_19/mask1.png,0
16183,0,0,0,0,/opt/ml/input/data/train/images/006148_male_Asian_19/mask2.png,0
16184,0,0,0,0,/opt/ml/input/data/train/images/006150_male_Asian_20/mask4.png,0
16185,12,0,0,2,/opt/ml/input/data/train/images/006150_male_Asian_20/normal.png,0
16186,0,0,0,0,/opt/ml/input/data/train/images/006150_male_Asian_20/mask5.png,0
16187,0,0,0,0,/opt/ml/input/data/train/images/006150_male_Asian_20/mask3.png,0
16188,6,0,0,1,/opt/ml/input/data/train/images/006150_male_Asian_20/incorrect_mask.png,0
16189,0,0,0,0,/opt/ml/input/data/train/images/006150_male_Asian_20/mask1.png,0
16190,0,0,0,0,/opt/ml/input/data/train/images/006150_male_Asian_20/mask2.png,0
16191,0,0,0,0,/opt/ml/input/data/train/images/006151_male_Asian_19/mask4.png,0
16192,12,0,0,2,/opt/ml/input/data/train/images/006151_male_Asian_19/normal.png,0
16193,0,0,0,0,/opt/ml/input/data/train/images/006151_male_Asian_19/mask5.png,0
16194,0,0,0,0,/opt/ml/input/data/train/images/006151_male_Asian_19/mask3.png,0
16195,6,0,0,1,/opt/ml/input/data/train/images/006151_male_Asian_19/incorrect_mask.png,0
16196,0,0,0,0,/opt/ml/input/data/train/images/006151_male_Asian_19/mask1.png,0
16197,0,0,0,0,/opt/ml/input/data/train/images/006151_male_Asian_19/mask2.png,0
16198,0,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask4.png,0
16199,12,0,0,2,/opt/ml/input/data/train/images/006154_male_Asian_20/normal.png,0
16200,0,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask5.png,0
16201,0,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask3.png,0
16202,6,0,0,1,/opt/ml/input/data/train/images/006154_male_Asian_20/incorrect_mask.png,0
16203,0,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask1.png,0
16204,0,0,0,0,/opt/ml/input/data/train/images/006154_male_Asian_20/mask2.png,0
16205,0,0,0,0,/opt/ml/input/data/train/images/006155_male_Asian_20/mask4.png,0
16206,12,0,0,2,/opt/ml/input/data/train/images/006155_male_Asian_20/normal.png,0
16207,0,0,0,0,/opt/ml/input/data/train/images/006155_male_Asian_20/mask5.png,0
16208,0,0,0,0,/opt/ml/input/data/train/images/006155_male_Asian_20/mask3.png,0
16209,6,0,0,1,/opt/ml/input/data/train/images/006155_male_Asian_20/incorrect_mask.png,0
16210,0,0,0,0,/opt/ml/input/data/train/images/006155_male_Asian_20/mask1.png,0
16211,0,0,0,0,/opt/ml/input/data/train/images/006155_male_Asian_20/mask2.png,0
16212,0,0,0,0,/opt/ml/input/data/train/images/006158_male_Asian_20/mask4.png,0
16213,12,0,0,2,/opt/ml/input/data/train/images/006158_male_Asian_20/normal.png,0
16214,0,0,0,0,/opt/ml/input/data/train/images/006158_male_Asian_20/mask5.png,0
16215,0,0,0,0,/opt/ml/input/data/train/images/006158_male_Asian_20/mask3.png,0
16216,6,0,0,1,/opt/ml/input/data/train/images/006158_male_Asian_20/incorrect_mask.png,0
16217,0,0,0,0,/opt/ml/input/data/train/images/006158_male_Asian_20/mask1.png,0
16218,0,0,0,0,/opt/ml/input/data/train/images/006158_male_Asian_20/mask2.png,0
16219,0,0,0,0,/opt/ml/input/data/train/images/006159_male_Asian_20/mask4.png,0
16220,12,0,0,2,/opt/ml/input/data/train/images/006159_male_Asian_20/normal.png,0
16221,0,0,0,0,/opt/ml/input/data/train/images/006159_male_Asian_20/mask5.png,0
16222,0,0,0,0,/opt/ml/input/data/train/images/006159_male_Asian_20/mask3.png,0
16223,6,0,0,1,/opt/ml/input/data/train/images/006159_male_Asian_20/incorrect_mask.png,0
16224,0,0,0,0,/opt/ml/input/data/train/images/006159_male_Asian_20/mask1.png,0
16225,0,0,0,0,/opt/ml/input/data/train/images/006159_male_Asian_20/mask2.png,0
16226,0,0,0,0,/opt/ml/input/data/train/images/006160_male_Asian_20/mask4.png,-100
16227,12,0,0,2,/opt/ml/input/data/train/images/006160_male_Asian_20/normal.png,1
16228,0,0,0,0,/opt/ml/input/data/train/images/006160_male_Asian_20/mask5.png,-100
16229,0,0,0,0,/opt/ml/input/data/train/images/006160_male_Asian_20/mask3.png,1
16230,6,0,0,1,/opt/ml/input/data/train/images/006160_male_Asian_20/incorrect_mask.png,1
16231,0,0,0,0,/opt/ml/input/data/train/images/006160_male_Asian_20/mask1.png,-100
16232,0,0,0,0,/opt/ml/input/data/train/images/006160_male_Asian_20/mask2.png,-100
16233,0,0,0,0,/opt/ml/input/data/train/images/006161_male_Asian_20/mask4.png,0
16234,12,0,0,2,/opt/ml/input/data/train/images/006161_male_Asian_20/normal.png,0
16235,0,0,0,0,/opt/ml/input/data/train/images/006161_male_Asian_20/mask5.png,0
16236,0,0,0,0,/opt/ml/input/data/train/images/006161_male_Asian_20/mask3.png,0
16237,6,0,0,1,/opt/ml/input/data/train/images/006161_male_Asian_20/incorrect_mask.png,0
16238,0,0,0,0,/opt/ml/input/data/train/images/006161_male_Asian_20/mask1.png,0
16239,0,0,0,0,/opt/ml/input/data/train/images/006161_male_Asian_20/mask2.png,0
16240,0,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask4.png,0
16241,12,0,0,2,/opt/ml/input/data/train/images/006162_male_Asian_20/normal.png,0
16242,0,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask5.png,0
16243,0,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask3.png,0
16244,6,0,0,1,/opt/ml/input/data/train/images/006162_male_Asian_20/incorrect_mask.png,0
16245,0,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask1.png,0
16246,0,0,0,0,/opt/ml/input/data/train/images/006162_male_Asian_20/mask2.png,0
16247,3,1,0,0,/opt/ml/input/data/train/images/006163_female_Asian_18/mask4.png,0
16248,15,1,0,2,/opt/ml/input/data/train/images/006163_female_Asian_18/normal.png,0
16249,3,1,0,0,/opt/ml/input/data/train/images/006163_female_Asian_18/mask5.png,0
16250,3,1,0,0,/opt/ml/input/data/train/images/006163_female_Asian_18/mask3.png,0
16251,9,1,0,1,/opt/ml/input/data/train/images/006163_female_Asian_18/incorrect_mask.png,0
16252,3,1,0,0,/opt/ml/input/data/train/images/006163_female_Asian_18/mask1.png,0
16253,3,1,0,0,/opt/ml/input/data/train/images/006163_female_Asian_18/mask2.png,0
16254,3,1,0,0,/opt/ml/input/data/train/images/006164_female_Asian_19/mask4.png,0
16255,15,1,0,2,/opt/ml/input/data/train/images/006164_female_Asian_19/normal.png,0
16256,3,1,0,0,/opt/ml/input/data/train/images/006164_female_Asian_19/mask5.png,0
16257,3,1,0,0,/opt/ml/input/data/train/images/006164_female_Asian_19/mask3.png,0
16258,9,1,0,1,/opt/ml/input/data/train/images/006164_female_Asian_19/incorrect_mask.png,0
16259,3,1,0,0,/opt/ml/input/data/train/images/006164_female_Asian_19/mask1.png,0
16260,3,1,0,0,/opt/ml/input/data/train/images/006164_female_Asian_19/mask2.png,0
16261,3,1,0,0,/opt/ml/input/data/train/images/006166_female_Asian_19/mask4.png,0
16262,15,1,0,2,/opt/ml/input/data/train/images/006166_female_Asian_19/normal.png,0
16263,3,1,0,0,/opt/ml/input/data/train/images/006166_female_Asian_19/mask5.png,0
16264,3,1,0,0,/opt/ml/input/data/train/images/006166_female_Asian_19/mask3.png,0
16265,9,1,0,1,/opt/ml/input/data/train/images/006166_female_Asian_19/incorrect_mask.png,0
16266,3,1,0,0,/opt/ml/input/data/train/images/006166_female_Asian_19/mask1.png,0
16267,3,1,0,0,/opt/ml/input/data/train/images/006166_female_Asian_19/mask2.png,0
16268,3,1,0,0,/opt/ml/input/data/train/images/006167_female_Asian_18/mask4.png,0
16269,15,1,0,2,/opt/ml/input/data/train/images/006167_female_Asian_18/normal.png,0
16270,3,1,0,0,/opt/ml/input/data/train/images/006167_female_Asian_18/mask5.png,0
16271,3,1,0,0,/opt/ml/input/data/train/images/006167_female_Asian_18/mask3.png,0
16272,9,1,0,1,/opt/ml/input/data/train/images/006167_female_Asian_18/incorrect_mask.png,0
16273,3,1,0,0,/opt/ml/input/data/train/images/006167_female_Asian_18/mask1.png,0
16274,3,1,0,0,/opt/ml/input/data/train/images/006167_female_Asian_18/mask2.png,0
16275,3,1,0,0,/opt/ml/input/data/train/images/006168_female_Asian_19/mask4.png,0
16276,15,1,0,2,/opt/ml/input/data/train/images/006168_female_Asian_19/normal.png,0
16277,3,1,0,0,/opt/ml/input/data/train/images/006168_female_Asian_19/mask5.png,0
16278,3,1,0,0,/opt/ml/input/data/train/images/006168_female_Asian_19/mask3.png,0
16279,9,1,0,1,/opt/ml/input/data/train/images/006168_female_Asian_19/incorrect_mask.png,0
16280,3,1,0,0,/opt/ml/input/data/train/images/006168_female_Asian_19/mask1.png,0
16281,3,1,0,0,/opt/ml/input/data/train/images/006168_female_Asian_19/mask2.png,0
16282,3,1,0,0,/opt/ml/input/data/train/images/006170_female_Asian_20/mask4.png,1
16283,15,1,0,2,/opt/ml/input/data/train/images/006170_female_Asian_20/normal.png,1
16284,3,1,0,0,/opt/ml/input/data/train/images/006170_female_Asian_20/mask5.png,-100
16285,3,1,0,0,/opt/ml/input/data/train/images/006170_female_Asian_20/mask3.png,-100
16286,9,1,0,1,/opt/ml/input/data/train/images/006170_female_Asian_20/incorrect_mask.png,1
16287,3,1,0,0,/opt/ml/input/data/train/images/006170_female_Asian_20/mask1.png,-100
16288,3,1,0,0,/opt/ml/input/data/train/images/006170_female_Asian_20/mask2.png,-100
16289,3,1,0,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask4.png,-100
16290,15,1,0,2,/opt/ml/input/data/train/images/006171_female_Asian_18/normal.png,1
16291,3,1,0,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask5.png,-100
16292,3,1,0,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask3.png,1
16293,9,1,0,1,/opt/ml/input/data/train/images/006171_female_Asian_18/incorrect_mask.png,1
16294,3,1,0,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask1.png,-100
16295,3,1,0,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask2.png,-100
16296,3,1,0,0,/opt/ml/input/data/train/images/006172_female_Asian_19/mask4.png,0
16297,15,1,0,2,/opt/ml/input/data/train/images/006172_female_Asian_19/normal.png,0
16298,3,1,0,0,/opt/ml/input/data/train/images/006172_female_Asian_19/mask5.png,0
16299,3,1,0,0,/opt/ml/input/data/train/images/006172_female_Asian_19/mask3.png,0
16300,9,1,0,1,/opt/ml/input/data/train/images/006172_female_Asian_19/incorrect_mask.png,0
16301,3,1,0,0,/opt/ml/input/data/train/images/006172_female_Asian_19/mask1.png,0
16302,3,1,0,0,/opt/ml/input/data/train/images/006172_female_Asian_19/mask2.png,0
16303,3,1,0,0,/opt/ml/input/data/train/images/006173_female_Asian_19/mask4.png,0
16304,15,1,0,2,/opt/ml/input/data/train/images/006173_female_Asian_19/normal.png,0
16305,3,1,0,0,/opt/ml/input/data/train/images/006173_female_Asian_19/mask5.png,0
16306,3,1,0,0,/opt/ml/input/data/train/images/006173_female_Asian_19/mask3.png,0
16307,9,1,0,1,/opt/ml/input/data/train/images/006173_female_Asian_19/incorrect_mask.png,0
16308,3,1,0,0,/opt/ml/input/data/train/images/006173_female_Asian_19/mask1.png,0
16309,3,1,0,0,/opt/ml/input/data/train/images/006173_female_Asian_19/mask2.png,0
16310,3,1,0,0,/opt/ml/input/data/train/images/006175_female_Asian_18/mask4.png,0
16311,15,1,0,2,/opt/ml/input/data/train/images/006175_female_Asian_18/normal.png,0
16312,3,1,0,0,/opt/ml/input/data/train/images/006175_female_Asian_18/mask5.png,0
16313,3,1,0,0,/opt/ml/input/data/train/images/006175_female_Asian_18/mask3.png,0
16314,9,1,0,1,/opt/ml/input/data/train/images/006175_female_Asian_18/incorrect_mask.png,0
16315,3,1,0,0,/opt/ml/input/data/train/images/006175_female_Asian_18/mask1.png,0
16316,3,1,0,0,/opt/ml/input/data/train/images/006175_female_Asian_18/mask2.png,0
16317,3,1,0,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask4.png,0
16318,15,1,0,2,/opt/ml/input/data/train/images/006176_female_Asian_19/normal.png,0
16319,3,1,0,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask5.png,0
16320,3,1,0,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask3.png,0
16321,9,1,0,1,/opt/ml/input/data/train/images/006176_female_Asian_19/incorrect_mask.png,0
16322,3,1,0,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask1.png,0
16323,3,1,0,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask2.png,0
16324,3,1,0,0,/opt/ml/input/data/train/images/006177_female_Asian_19/mask4.png,0
16325,15,1,0,2,/opt/ml/input/data/train/images/006177_female_Asian_19/normal.png,0
16326,3,1,0,0,/opt/ml/input/data/train/images/006177_female_Asian_19/mask5.png,0
16327,3,1,0,0,/opt/ml/input/data/train/images/006177_female_Asian_19/mask3.png,0
16328,9,1,0,1,/opt/ml/input/data/train/images/006177_female_Asian_19/incorrect_mask.png,0
16329,3,1,0,0,/opt/ml/input/data/train/images/006177_female_Asian_19/mask1.png,0
16330,3,1,0,0,/opt/ml/input/data/train/images/006177_female_Asian_19/mask2.png,0
16331,3,1,0,0,/opt/ml/input/data/train/images/006178_female_Asian_19/mask4.png,0
16332,15,1,0,2,/opt/ml/input/data/train/images/006178_female_Asian_19/normal.png,0
16333,3,1,0,0,/opt/ml/input/data/train/images/006178_female_Asian_19/mask5.png,0
16334,3,1,0,0,/opt/ml/input/data/train/images/006178_female_Asian_19/mask3.png,0
16335,9,1,0,1,/opt/ml/input/data/train/images/006178_female_Asian_19/incorrect_mask.png,0
16336,3,1,0,0,/opt/ml/input/data/train/images/006178_female_Asian_19/mask1.png,0
16337,3,1,0,0,/opt/ml/input/data/train/images/006178_female_Asian_19/mask2.png,0
16338,3,1,0,0,/opt/ml/input/data/train/images/006179_female_Asian_18/mask4.png,0
16339,15,1,0,2,/opt/ml/input/data/train/images/006179_female_Asian_18/normal.png,0
16340,3,1,0,0,/opt/ml/input/data/train/images/006179_female_Asian_18/mask5.png,0
16341,3,1,0,0,/opt/ml/input/data/train/images/006179_female_Asian_18/mask3.png,0
16342,9,1,0,1,/opt/ml/input/data/train/images/006179_female_Asian_18/incorrect_mask.png,0
16343,3,1,0,0,/opt/ml/input/data/train/images/006179_female_Asian_18/mask1.png,0
16344,3,1,0,0,/opt/ml/input/data/train/images/006179_female_Asian_18/mask2.png,0
16345,0,0,0,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask4.jpg,0
16346,12,0,0,2,/opt/ml/input/data/train/images/006200_male_Asian_18/normal.jpg,0
16347,6,0,0,1,/opt/ml/input/data/train/images/006200_male_Asian_18/incorrect_mask.jpg,0
16348,0,0,0,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask3.jpg,0
16349,0,0,0,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask1.jpg,0
16350,0,0,0,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask2.jpg,0
16351,0,0,0,0,/opt/ml/input/data/train/images/006200_male_Asian_18/mask5.jpg,0
16352,0,0,0,0,/opt/ml/input/data/train/images/006206_male_Asian_19/mask4.png,0
